diet_type,cost
current,12.680210626013931
current,13.820146688615324
current,6.746993716003434
current,4.389430208035117
current,5.66717598530394
current,5.026684526195247
current,8.629159953239812
current,7.119264925088272
current,6.3539123151064025
current,4.321450248115278
current,7.877680804466076
current,6.118063474568183
current,9.554057367115181
current,40.75511290676591
current,41.42335128829087
current,17.970265115946177
current,22.317282961160416
current,24.090773752266436
current,9.010321419028532
current,11.849756479625917
current,9.234609041893309
current,11.500607705887965
current,15.521599212711134
current,16.661535275312527
current,9.588382302700639
current,7.230818794732322
current,8.508564572001145
current,7.868073112892452
current,11.470548539937017
current,9.960653511785475
current,9.195300901803606
current,7.162838834812481
current,10.719069391163279
current,8.959452061265388
current,12.395445953812386
current,38.068553120526765
current,38.73679150205172
current,15.28370532970703
current,19.63072317492127
current,21.40421396602729
current,6.323761632789388
current,9.163196693386773
current,6.548049255654165
current,8.814047919648822
current,12.83503942647199
current,13.974975489073383
current,6.901822516461493
current,4.544259008493176
current,5.822004785761999
current,5.181513326653306
current,8.783988753697871
current,7.274093725546331
current,6.508741115564462
current,4.476279048573337
current,8.032509604924135
current,6.272892275026242
current,9.70888616757324
current,39.10313848172535
current,39.77137686325031
current,16.318290690905616
current,20.665308536119856
current,22.438799327225876
current,7.3583469939879755
current,10.19778205458536
current,7.5826346168527525
current,9.848633280847409
current,13.869624787670578
current,15.00956085027197
current,7.936407877660081
current,5.578844369691764
current,6.8565901469605866
current,6.216098687851893
current,9.818574114896458
current,8.308679086744917
current,7.543326476763049
current,5.510864409771925
current,9.06709496612272
current,7.30747763622483
current,10.743471528771828
current,38.79336169004676
current,39.461600071571716
current,16.008513899227022
current,20.35553174444126
current,22.129022535547282
current,7.04857020230938
current,9.888005262906765
current,7.272857825174157
current,9.538856489168813
current,13.559847995991982
current,14.699784058593375
current,7.6266310859814865
current,5.2690675780131695
current,6.5468133552819925
current,5.9063218961732975
current,9.508797323217863
current,7.998902295066323
current,7.233549685084453
current,5.201087618093329
current,8.757318174444126
current,6.997700844546234
current,10.433694737093234
current,41.634750276743965
current,42.30298865826892
current,18.84990248592423
current,23.196920331138468
current,24.97041112224449
current,9.889958789006585
current,12.72939384960397
current,10.114246411871362
current,12.380245075866018
current,16.401236582689187
current,17.54117264529058
current,10.46801967267869
current,8.110456164710373
current,9.388201941979196
current,8.747710482870502
current,12.350185909915067
current,10.840290881763526
current,10.074938271781658
current,8.042476204790534
current,11.59870676114133
current,9.839089431243439
current,13.275083323790437
current,38.94819049050482
current,39.61642887202978
current,16.16334269968508
current,20.51036054489932
current,22.28385133600534
current,7.203399002767439
current,10.042834063364824
current,7.427686625632216
current,9.693685289626872
current,13.714676796450041
current,14.854612859051434
current,7.781459886439546
current,5.423896378471229
current,6.701642155740052
current,6.061150696631357
current,9.663626123675922
current,8.153731095524382
current,7.388378485542512
current,5.355916418551388
current,8.912146974902186
current,7.152529645004293
current,10.588523537551293
current,39.34253346216242
current,40.01077184368738
current,16.557685671342682
current,20.90470351655692
current,22.67819430766294
current,7.597741974425039
current,10.437177035022422
current,7.822029597289816
current,10.088028261284471
current,14.109019768107641
current,15.248955830709034
current,8.175802858097144
current,5.818239350128827
current,7.09598512739765
current,6.455493668288957
current,10.057969095333522
current,8.548074067181982
current,7.782721457200113
current,5.7502593902089885
current,9.306489946559786
current,7.546872616661894
current,10.982866509208893
current,39.03275667048382
current,39.70099505200878
current,16.247908879664088
current,20.594926724878327
current,22.368417515984348
current,7.287965182746444
current,10.127400243343828
current,7.5122528056112206
current,9.778251469605877
current,13.799242976429046
current,14.939179039030439
current,7.86602606641855
current,5.508462558450233
current,6.786208335719056
current,6.145716876610363
current,9.748192303654928
current,8.238297275503387
current,7.472944665521519
current,5.440482598530393
current,8.99671315488119
current,7.2370958249832995
current,10.673089717530297
current,41.87414525718103
current,42.542383638705985
current,19.08929746636129
current,23.43631531157553
current,25.20980610268155
current,10.129353769443647
current,12.968788830041031
current,10.353641392308425
current,12.61964005630308
current,16.640631563126252
current,17.780567625727645
current,10.707414653115753
current,8.349851145147436
current,9.62759692241626
current,8.987105463307566
current,12.589580890352131
current,11.079685862200591
current,10.314333252218722
current,8.281871185227597
current,11.838101741578395
current,10.078484411680503
current,13.514478304227502
current,39.18758547094188
current,39.85582385246684
current,16.402737680122147
current,20.749755525336386
current,22.523246316442407
current,7.442793983204503
current,10.282229043801888
current,7.66708160606928
current,9.933080270063936
current,13.954071776887105
current,15.094007839488498
current,8.02085486687661
current,5.6632913589082925
current,6.9410371361771155
current,6.300545677068422
current,9.903021104112987
current,8.393126075961446
current,7.627773465979578
current,5.595311398988452
current,9.15154195533925
current,7.391924625441359
current,10.827918517988357
current,39.53738984158794
current,40.205628223112896
current,16.752542050768202
current,21.09955989598244
current,22.873050687088462
current,7.792598353850558
current,10.632033414447942
current,8.016885976715335
current,10.282884640709991
current,14.30387614753316
current,15.443812210134553
current,8.370659237522663
current,6.013095729554346
current,7.290841506823169
current,6.6503500477144755
current,10.25282547475904
current,8.742930446607499
current,7.977577836625631
current,5.945115769634507
current,9.501346325985303
current,7.741728996087412
current,11.17772288863441
current,39.22761304990934
current,39.895851431434295
current,16.442765259089605
current,20.789783104303844
current,22.563273895409864
current,7.482821562171962
current,10.322256622769345
current,7.707109185036739
current,9.973107849031393
current,13.994099355854564
current,15.134035418455957
current,8.060882445844067
current,5.70331893787575
current,6.981064715144573
current,6.34057325603588
current,9.943048683080445
current,8.433153654928905
current,7.667801044947035
current,5.635338977955911
current,9.191569534306709
current,7.431952204408816
current,10.867946096955816
current,42.069001636606544
current,42.7372400181315
current,19.284153845786808
current,23.631171691001047
current,25.404662482107067
current,10.324210148869167
current,13.163645209466551
current,10.548497771733944
current,12.8144964357286
current,16.83548794255177
current,17.97542400515316
current,10.902271032541272
current,8.544707524572955
current,9.822453301841778
current,9.181961842733084
current,12.78443726977765
current,11.274542241626108
current,10.50918963164424
current,8.476727564653116
current,12.032958121003912
current,10.27334079110602
current,13.709334683653019
current,39.3824418503674
current,40.05068023189236
current,16.597594059547664
current,20.944611904761903
current,22.718102695867923
current,7.637650362630021
current,10.477085423227404
current,7.861937985494798
current,10.127936649489452
current,14.148928156312623
current,15.288864218914016
current,8.215711246302126
current,5.858147738333809
current,7.135893515602632
current,6.495402056493939
current,10.097877483538504
current,8.587982455386964
current,7.822629845405094
current,5.79016777841397
current,9.346398334764768
current,7.586781004866875
current,11.022774897413875
current,37.75167030728123
current,38.41990868880619
current,14.966822516461491
current,19.31384036167573
current,21.08733115278175
current,6.006878819543848
current,8.846313880141233
current,6.231166442408625
current,8.497165106403282
current,12.518156613226452
current,13.658092675827845
current,6.584939703215955
current,4.227376195247638
current,5.505121972516461
current,4.864630513407768
current,8.467105940452331
current,6.957210912300791
current,6.1918583023189235
current,4.159396235327797
current,7.715626791678595
current,5.956009461780704
current,9.392003354327702
current,37.44189351560263
current,38.11013189712759
current,14.657045724782897
current,19.004063569997136
current,20.777554361103157
current,5.697102027865254
current,8.536537088462637
current,5.921389650730031
current,8.187388314724688
current,12.208379821547856
current,13.34831588414925
current,6.275162911537359
current,3.9175994035690427
current,5.195345180837865
current,4.554853721729172
current,8.157329148773737
current,6.647434120622197
current,5.882081510640328
current,3.849619443649203
current,7.405850000000001
current,5.646232670102108
current,9.082226562649108
current,40.283282102299836
current,40.951520483824794
current,17.4984343114801
current,21.84545215669434
current,23.61894294780036
current,8.538490614562457
current,11.377925675159842
current,8.762778237427234
current,11.02877690142189
current,15.049768408245061
current,16.189704470846454
current,9.116551498234564
current,6.758987990266247
current,8.03673376753507
current,7.396242308426377
current,10.99871773547094
current,9.4888227073194
current,8.723470097337533
current,6.691008030346406
current,10.247238586697204
current,8.487621256799311
current,11.923615149346311
current,37.59672231606069
current,38.26496069758565
current,14.811874525240956
current,19.158892370455195
current,20.932383161561216
current,5.851930828323313
current,8.691365888920696
current,6.07621845118809
current,8.342217115182745
current,12.363208622005915
current,13.503144684607308
current,6.429991711995418
current,4.072428204027101
current,5.350173981295924
current,4.709682522187231
current,8.312157949231796
current,6.802262921080256
current,6.036910311098387
current,4.004448244107262
current,7.56067880045806
current,5.8010614705601675
current,9.237055363107167
current,38.317588906384195
current,38.98582728790915
current,15.532741115564459
current,19.879758960778698
current,21.65324975188472
current,6.572797418646816
current,9.412232479244201
current,6.797085041511593
current,9.06308370550625
current,13.08407521232942
current,14.224011274930813
current,7.150858302318923
current,4.793294794350606
current,6.071040571619429
current,5.430549112510736
current,9.0330245395553
current,7.523129511403759
current,6.757776901421892
current,4.725314834430765
current,8.281545390781563
current,6.521928060883672
current,9.95792195343067
current,38.0078121147056
current,38.67605049623056
current,15.222964323885865
current,19.569982169100104
current,21.343472960206125
current,6.2630206269682205
current,9.102455687565605
current,6.487308249832999
current,8.753306913827654
current,12.774298420650824
current,13.914234483252217
current,6.841081510640327
current,4.48351800267201
current,5.761263779940833
current,5.12077232083214
current,8.723247747876705
current,7.2133527197251635
current,6.448000109743296
current,4.415538042752171
current,7.971768599102967
current,6.212151269205076
current,9.648145161752074
current,40.84920070140281
current,41.517439082927766
current,18.064352910583068
current,22.411370755797307
current,24.184861546903328
current,9.104409213665424
current,11.943844274262808
current,9.328696836530202
current,11.594695500524857
current,15.615687007348027
current,16.75562306994942
current,9.68247009733753
current,7.324906589369213
current,8.602652366638036
current,7.962160907529343
current,11.564636334573908
current,10.054741306422368
current,9.289388696440499
current,7.256926629449374
current,10.813157185800172
current,9.05353985590228
current,12.48953374844928
current,38.16264091516366
current,38.830879296688614
current,15.377793124343924
current,19.724810969558163
current,21.498301760664184
current,6.41784942742628
current,9.257284488023664
current,6.642137050291058
current,8.908135714285713
current,12.929127221108883
current,14.069063283710276
current,6.9959103110983865
current,4.638346803130069
current,5.916092580398892
current,5.275601121290199
current,8.878076548334764
current,7.368181520183223
current,6.602828910201355
current,4.5703668432102305
current,8.126597399561026
current,6.366980069663136
current,9.802973962210134
current,38.66526836053058
current,39.33350674205554
current,15.880420569710846
current,20.227438414925086
current,22.000929206031106
current,6.920476872793204
current,9.759911933390589
current,7.144764495657981
current,9.410763159652637
current,13.431754666475808
current,14.5716907290772
current,7.498537756465311
current,5.140974248496994
current,6.418720025765817
current,5.778228566657123
current,9.380703993701687
current,7.870808965550147
current,7.105456355568279
current,5.072994288577153
current,8.62922484492795
current,6.86960751503006
current,10.305601407577058
current,38.35549156885199
current,39.023729950376946
current,15.570643778032252
current,19.91766162324649
current,21.691152414352512
current,6.61070008111461
current,9.450135141711993
current,6.834987703979387
current,9.100986367974041
current,13.121977874797212
current,14.261913937398605
current,7.188760964786715
current,4.831197456818398
current,6.108943234087221
current,5.4684517749785275
current,9.070927202023093
current,7.561032173871553
current,6.795679563889683
current,4.763217496898559
current,8.319448053249356
current,6.559830723351464
current,9.995824615898464
current,41.196880155549195
current,41.86511853707415
current,18.412032364729455
current,22.759050209943695
current,24.532541001049715
current,9.452088667811813
current,12.291523728409198
current,9.67637629067659
current,11.942374954671246
current,15.963366461494417
current,17.10330252409581
current,10.03014955148392
current,7.672586043515603
current,8.950331820784426
current,8.309840361675732
current,11.912315788720296
current,10.402420760568756
current,9.637068150586888
current,7.604606083595762
current,11.16083663994656
current,9.401219310048667
current,12.837213202595667
current,38.51032036931005
current,39.17855875083501
current,15.725472578490312
current,20.07249042370455
current,21.84598121481057
current,6.765528881572669
current,9.604963942170052
current,6.989816504437446
current,9.2558151684321
current,13.276806675255271
current,14.416742737856664
current,7.343589765244774
current,4.986026257276457
current,6.26377203454528
current,5.623280575436587
current,9.225756002481152
current,7.715860974329612
current,6.950508364347742
current,4.918046297356618
current,8.474276853707416
current,6.714659523809523
current,10.150653416356523
current,38.09461753507014
current,38.7628559165951
current,15.309769744250403
current,19.656787589464642
current,21.430278380570662
current,6.34982604733276
current,9.189261107930143
current,6.574113670197537
current,8.840112334192192
current,12.861103841015362
current,14.001039903616755
current,6.927886931004865
current,4.570323423036548
current,5.848069200305371
current,5.207577741196678
current,8.810053168241243
current,7.300158140089703
current,6.534805530107834
current,4.502343463116709
current,8.058574019467507
current,6.298956689569614
current,9.734950582116614
current,37.78484074339154
current,38.4530791249165
current,14.999992952571809
current,19.347010797786048
current,21.12050158889207
current,6.040049255654164
current,8.879484316251549
current,6.264336878518941
current,8.530335542513598
current,12.551327049336766
current,13.69126311193816
current,6.618110139326271
current,4.260546631357954
current,5.538292408626777
current,4.897800949518084
current,8.500276376562649
current,6.990381348411107
current,6.2250287384292395
current,4.192566671438113
current,7.748797227788911
current,5.98917989789102
current,9.425173790438018
current,40.62622933008875
current,41.294467711613706
current,17.841381539269012
current,22.18839938448325
current,23.96189017558927
current,8.881437842351367
current,11.720872902948752
current,9.105725465216146
current,11.3717241292108
current,15.392715636033971
current,16.532651698635366
current,9.459498726023474
current,7.101935218055157
current,8.37968099532398
current,7.739189536215287
current,11.341664963259852
current,9.831769935108312
current,9.066417325126443
current,7.033955258135318
current,10.590185814486116
current,8.830568484588223
current,12.266562377135223
current,37.939669543849604
current,38.60790792537456
current,15.154821753029868
current,19.501839598244107
current,21.275330389350128
current,6.194878056112223
current,9.034313116709608
current,6.419165678977
current,8.685164342971657
current,12.706155849794825
current,13.846091912396219
current,6.77293893978433
current,4.415375431816013
current,5.693121209084836
current,5.052629749976143
current,8.655105177020708
current,7.145210148869166
current,6.379857538887299
current,4.3473954718961725
current,7.90362602824697
current,6.144008698349079
current,9.580002590896077
current,37.82571573146292
current,38.49395411298788
current,15.040867940643189
current,19.387885785857428
current,21.16137657696345
current,6.080924243725546
current,8.920359304322929
current,6.305211866590323
current,8.571210530584978
current,12.592202037408148
current,13.732138100009541
current,6.658985127397651
current,4.301421619429334
current,5.579167396698157
current,4.938675937589464
current,8.541151364634029
current,7.031256336482489
current,6.265903726500619
current,4.233441659509495
current,7.789672215860293
current,6.0300548859624
current,9.4660487785094
current,37.51593893978433
current,38.184177321309285
current,14.731091148964593
current,19.078108994178834
current,20.851599785284854
current,5.77114745204695
current,8.610582512644335
current,5.995435074911727
current,8.261433738906383
current,12.282425245729552
current,13.422361308330945
current,6.349208335719057
current,3.9916448277507395
current,5.269390605019563
current,4.628899145910868
current,8.231374572955433
current,6.721479544803893
current,5.956126934822024
current,3.9236648678308996
current,7.479895424181697
current,5.720278094283804
current,9.156271986830804
current,40.357327526481534
current,41.02556590800649
current,17.572479735661798
current,21.919497580876037
current,23.692988371982057
current,8.612536038744153
current,11.451971099341538
current,8.836823661608932
current,11.102822325603587
current,15.123813832426757
current,16.263749895028152
current,9.19059692241626
current,6.833033414447943
current,8.110779191716766
current,7.470287732608073
current,11.072763159652638
current,9.562868131501098
current,8.797515521519228
current,6.765053454528104
current,10.321284010878902
current,8.56166668098101
current,11.997660573528009
current,37.67076774024239
current,38.33900612176735
current,14.885919949422652
current,19.232937794636893
current,21.006428585742913
current,5.925976252505009
current,8.765411313102394
current,6.150263875369786
current,8.416262539364443
current,12.437254046187611
current,13.577190108789004
current,6.504037136177116
current,4.146473628208799
current,5.424219405477622
current,4.783727946368927
current,8.386203373413492
current,6.876308345261952
current,6.110955735280083
current,4.078493668288958
current,7.634724224639756
current,5.875106894741863
current,9.311100787288863
current,40.34465198492222
current,41.01289036644718
current,17.559804194102487
current,21.906822039316726
current,23.680312830422746
current,8.599860497184844
current,11.439295557782229
current,8.824148120049621
current,11.090146784044277
current,15.111138290867448
current,16.25107435346884
current,9.17792138085695
current,6.820357872888634
current,8.098103650157457
current,7.457612191048764
current,11.060087618093327
current,9.550192589941787
current,8.78483997995992
current,6.752377912968793
current,10.30860846931959
current,8.548991139421698
current,11.984985031968698
current,40.03487519324363
current,40.70311357476859
current,17.250027402423893
current,21.597045247638132
current,23.370536038744152
current,8.290083705506248
current,11.129518766103633
current,8.514371328371027
current,10.780369992365681
current,14.801361499188852
current,15.941297561790245
current,8.868144589178355
current,6.510581081210038
current,7.788326858478861
current,7.147835399370168
current,10.750310826414733
current,9.240415798263193
current,8.475063188281323
current,6.442601121290199
current,9.998831677640997
current,8.239214347743104
current,11.675208240290104
current,42.876263779940835
current,43.54450216146579
current,20.091415989121096
current,24.438433834335335
current,26.211924625441355
current,11.131472292203453
current,13.970907352800838
current,11.35575991506823
current,13.621758579062886
current,17.642750085886057
current,18.78268614848745
current,11.70953317587556
current,9.351969667907243
current,10.629715445176066
current,9.989223986067373
current,13.591699413111936
current,12.081804384960396
current,11.316451774978528
current,9.283989707987402
current,12.8402202643382
current,11.080602934440307
current,14.516596826987307
current,40.189703993701684
current,40.85794237522664
current,17.404856202881952
current,21.75187404809619
current,23.52536483920221
current,8.444912505964307
current,11.284347566561692
current,8.669200128829086
current,10.93519879282374
current,14.956190299646911
current,16.096126362248306
current,9.022973389636414
current,6.665409881668097
current,7.94315565893692
current,7.302664199828227
current,10.905139626872792
current,9.395244598721252
current,8.629891988739383
current,6.597429921748258
current,10.153660478099056
current,8.394043148201163
current,11.830037040748163
current,40.17540530107834
current,40.8436436826033
current,17.39055751025861
current,21.73757535547285
current,23.51106614657887
current,8.430613813340965
current,11.27004887393835
current,8.654901436205742
current,10.920900100200399
current,14.941891607023567
current,16.08182766962496
current,9.008674697013072
current,6.651111189044755
current,7.928856966313578
current,7.288365507204885
current,10.89084093424945
current,9.380945906097908
current,8.615593296116039
current,6.583131229124914
current,10.139361785475712
current,8.379744455577821
current,11.81573834812482
current,39.86562850939975
current,40.533866890924706
current,17.080780718580012
current,21.42779856379425
current,23.201289354900272
current,8.120837021662371
current,10.960272082259756
current,8.345124644527148
current,10.611123308521805
current,14.632114815344973
current,15.772050877946366
current,8.698897905334476
current,6.341334397366159
current,7.619080174634982
current,6.978588715526289
current,10.581064142570854
current,9.071169114419313
current,8.305816504437445
current,6.27335443744632
current,9.829584993797116
current,8.069967663899225
current,11.505961556446223
current,42.707017096096955
current,43.37525547762191
current,19.92216930527722
current,24.269187150491458
current,26.04267794159748
current,10.962225608359574
current,13.80166066895696
current,11.186513231224351
current,13.452511895219008
current,17.473503402042176
current,18.61343946464357
current,11.540286492031681
current,9.182722984063364
current,10.460468761332187
current,9.819977302223492
current,13.422452729268059
current,11.912557701116517
current,11.147205091134648
current,9.114743024143523
current,12.670973580494321
current,10.91135625059643
current,14.347350143143428
current,40.02045730985781
current,40.68869569138277
current,17.235609519038075
current,21.582627364252314
current,23.356118155358335
current,8.27566582212043
current,11.115100882717815
current,8.499953444985207
current,10.765952108979864
current,14.786943615803033
current,15.926879678404426
current,8.853726705792536
current,6.4961631978242185
current,7.7739089750930415
current,7.133417515984348
current,10.735892943028913
current,9.225997914877372
current,8.460645304895504
current,6.4281832379043795
current,9.984413794255175
current,8.224796464357285
current,11.660790356904283
current,37.83907731176639
current,38.507315693291346
current,15.054229520946652
current,19.40124736616089
current,21.174738157266912
current,6.09428582402901
current,8.933720884626393
current,6.318573446893787
current,8.584572110888441
current,12.605563617711612
current,13.745499680313005
current,6.672346707701115
current,4.314783199732798
current,5.592528977001621
current,4.9520375178929275
current,8.554512944937493
current,7.044617916785953
current,6.279265306804083
current,4.246803239812959
current,7.803033796163756
current,6.043416466265864
current,9.479410358812864
current,37.529300520087794
current,38.19753890161275
current,14.744452729268058
current,19.091470574482297
current,20.864961365588318
current,5.784509032350414
current,8.623944092947799
current,6.008796655215191
current,8.274795319209847
current,12.295786826033016
current,13.435722888634409
current,6.362569916022521
current,4.005006408054204
current,5.282752185323027
current,4.642260726214333
current,8.244736153258899
current,6.734841125107357
current,5.969488515125489
current,3.9370264481343633
current,7.4932570044851605
current,5.73363967458727
current,9.169633567134268
current,40.370689106784994
current,41.03892748830995
current,17.58584131596526
current,21.9328591611795
current,23.70634995228552
current,8.625897619047617
current,11.465332679645002
current,8.850185241912396
current,11.11618390590705
current,15.13717541273022
current,16.277111475331612
current,9.203958502719724
current,6.846394994751407
current,8.12414077202023
current,7.4836493129115365
current,11.086124739956102
current,9.576229711804562
current,8.810877101822692
current,6.778415034831568
current,10.334645591182365
current,8.575028261284473
current,12.011022153831473
current,37.68412932054585
current,38.35236770207081
current,14.899281529726117
current,19.246299374940357
current,21.019790166046377
current,5.939337832808473
current,8.778772893405858
current,6.16362545567325
current,8.429624119667906
current,12.450615626491075
current,13.590551689092468
current,6.51739871648058
current,4.159835208512263
current,5.437580985781086
current,4.7970895266723925
current,8.399564953716958
current,6.889669925565416
current,6.124317315583548
current,4.091855248592422
current,7.64808580494322
current,5.888468475045329
current,9.324462367592327
current,37.99607588033209
current,38.66431426185705
current,15.211228089512355
current,19.558245934726596
current,21.331736725832616
current,6.251284392594712
current,9.090719453192097
current,6.475572015459489
current,8.741570679454146
current,12.762562186277314
current,13.902498248878707
current,6.829345276266819
current,4.471781768298502
current,5.749527545567325
current,5.10903608645863
current,8.711511513503195
current,7.201616485351655
current,6.436263875369786
current,4.403801808378661
current,7.960032364729459
current,6.2004150348315665
current,9.636408927378566
current,37.6862990886535
current,38.35453747017846
current,14.90145129783376
current,19.248469143048
current,21.02195993415402
current,5.9415076009161165
current,8.780942661513501
current,6.1657952237808935
current,8.43179388777555
current,12.45278539459872
current,13.592721457200113
current,6.519568484588223
current,4.162004976619906
current,5.439750753888729
current,4.799259294780036
current,8.4017347218246
current,6.8918396936730595
current,6.126487083691192
current,4.094025016700066
current,7.650255573050863
current,5.8906382431529725
current,9.32663213569997
current,40.5276876753507
current,41.195926056875656
current,17.742839884530962
current,22.0898577297452
current,23.863348520851222
current,8.782896187613321
current,11.622331248210706
current,9.007183810478098
current,11.273182474472755
current,15.294173981295923
current,16.434110043897316
current,9.360957071285426
current,7.003393563317109
current,8.281139340585932
current,7.640647881477239
current,11.243123308521804
current,9.733228280370263
current,8.967875670388395
current,6.93541360339727
current,10.491644159748066
current,8.732026829850176
current,12.168020722397173
current,37.841127889111554
current,38.50936627063651
current,15.056280098291818
current,19.403297943506058
current,21.176788734612078
current,6.096336401374176
current,8.93577146197156
current,6.320624024238953
current,8.586622688233609
current,12.60761419505678
current,13.747550257658173
current,6.6743972850462825
current,4.3168337770779655
current,5.594579554346788
current,4.954088095238095
current,8.556563522282659
current,7.046668494131119
current,6.281315884149251
current,4.248853817158125
current,7.805084373508922
current,6.045467043611032
current,9.48146093615803
current,40.27144165950949
current,40.93968004103445
current,17.486593868689756
current,21.833611713903995
current,23.607102505010015
current,8.526650171772115
current,11.3660852323695
current,8.750937794636892
current,11.016936458631548
current,15.037927965454717
current,16.17786402805611
current,9.10471105544422
current,6.747147547475903
current,8.024893324744726
current,7.384401865636033
current,10.986877292680598
current,9.476982264529056
current,8.711629654547188
current,6.679167587556064
current,10.23539814390686
current,8.475780814008969
current,11.911774706555967
current,39.9616648678309
current,40.629903249355856
current,17.17681707701116
current,21.5238349222254
current,23.29732571333142
current,8.216873380093519
current,11.056308440690904
current,8.441161002958296
current,10.707159666952952
current,14.728151173776123
current,15.868087236377516
current,8.794934263765626
current,6.437370755797309
current,7.715116533066132
current,7.074625073957439
current,10.677100501002002
current,9.167205472850462
current,8.401852862868594
current,6.369390795877468
current,9.925621352228266
current,8.166004022330375
current,11.601997914877373
current,42.803053454528104
current,43.47129183605306
current,20.01820566370837
current,24.365223508922607
current,26.138714300028628
current,11.058261966790724
current,13.897697027388109
current,11.2825495896555
current,13.548548253650157
current,17.569539760473326
current,18.70947582307472
current,11.636322850462829
current,9.278759342494512
current,10.556505119763335
current,9.916013660654642
current,13.518489087699207
current,12.008594059547665
current,11.243241449565797
current,9.210779382574673
current,12.767009938925469
current,11.007392609027578
current,14.443386501574576
current,40.11649366828896
current,40.78473204981392
current,17.33164587746922
current,21.67866372268346
current,23.45215451378948
current,8.371702180551578
current,11.211137241148963
current,8.595989803416355
current,10.861988467411011
current,14.882979974234182
current,16.022916036835575
current,8.949763064223685
current,6.592199556255368
current,7.869945333524191
current,7.229453874415498
current,10.831929301460061
current,9.322034273308521
current,8.556681663326653
current,6.524219596335527
current,10.080450152686325
current,8.320832822788432
current,11.756826715335432
current,40.879115197060784
current,41.54735357858574
current,18.09426740624105
current,22.441285251455287
current,24.214776042561308
current,9.134323709323407
current,11.973758769920792
current,9.358611332188184
current,11.62460999618284
current,15.64560150300601
current,16.785537565607402
current,9.712384592995512
current,7.354821085027195
current,8.632566862296018
current,7.992075403187325
current,11.59455083023189
current,10.084655802080349
current,9.31930319209848
current,7.286841125107356
current,10.843071681458152
current,9.083454351560261
current,12.51944824410726
current,40.56933840538219
current,41.23757678690715
current,17.784490614562454
current,22.131508459776693
current,23.904999250882714
current,8.824546917644811
current,11.663981978242196
current,9.048834540509588
current,11.314833204504245
current,15.335824711327415
current,16.47576077392881
current,9.402607801316918
current,7.045044293348601
current,8.322790070617424
current,7.682298611508731
current,11.284774038553294
current,9.774879010401754
current,9.009526400419887
current,6.9770643334287605
current,10.533294889779558
current,8.773677559881666
current,12.209671452428665
current,43.4107269920794
current,44.078965373604355
current,20.62587920125966
current,24.9728970464739
current,26.74638783757992
current,11.665935504342016
current,14.505370564939401
current,11.890223127206793
current,14.15622179120145
current,18.17721329802462
current,19.31714936062601
current,12.243996388014121
current,9.886432880045804
current,11.164178657314627
current,10.523687198205934
current,14.1261626252505
current,12.616267597098958
current,11.85091498711709
current,9.818452920125965
current,13.374683476476761
current,11.61506614657887
current,15.051060039125868
current,40.72416720584025
current,41.39240558736521
current,17.939319415020513
current,22.286337260234752
current,24.059828051340773
current,8.97937571810287
current,11.818810778700255
current,9.203663340967648
